,rcp26_gepic_soy_gfdl-esm2m,rcp26_gepic_soy_hadgem2-es,rcp26_gepic_soy_ipsl-cm5a-lr,rcp26_gepic_soy_miroc5,rcp26_gepic_mai_gfdl-esm2m,rcp26_gepic_mai_hadgem2-es,rcp26_gepic_mai_ipsl-cm5a-lr,rcp26_gepic_mai_miroc5,rcp26_gepic_whe_gfdl-esm2m,rcp26_gepic_whe_hadgem2-es,rcp26_gepic_whe_ipsl-cm5a-lr,rcp26_gepic_whe_miroc5,rcp26_gepic_ric_gfdl-esm2m,rcp26_gepic_ric_hadgem2-es,rcp26_gepic_ric_ipsl-cm5a-lr,rcp26_gepic_ric_miroc5,rcp26_lpjml_soy_gfdl-esm2m,rcp26_lpjml_soy_hadgem2-es,rcp26_lpjml_soy_ipsl-cm5a-lr,rcp26_lpjml_soy_miroc5,rcp26_lpjml_mai_gfdl-esm2m,rcp26_lpjml_mai_hadgem2-es,rcp26_lpjml_mai_ipsl-cm5a-lr,rcp26_lpjml_mai_miroc5,rcp26_lpjml_whe_gfdl-esm2m,rcp26_lpjml_whe_hadgem2-es,rcp26_lpjml_whe_ipsl-cm5a-lr,rcp26_lpjml_whe_miroc5,rcp26_lpjml_ric_gfdl-esm2m,rcp26_lpjml_ric_hadgem2-es,rcp26_lpjml_ric_ipsl-cm5a-lr,rcp26_lpjml_ric_miroc5,rcp26_clm45_soy_gfdl-esm2m,rcp26_clm45_mai_gfdl-esm2m,rcp60_gepic_soy_gfdl-esm2m,rcp60_gepic_soy_hadgem2-es,rcp60_gepic_soy_ipsl-cm5a-lr,rcp60_gepic_soy_miroc5,rcp60_gepic_mai_gfdl-esm2m,rcp60_gepic_mai_hadgem2-es,rcp60_gepic_mai_ipsl-cm5a-lr,rcp60_gepic_mai_miroc5,rcp60_gepic_whe_gfdl-esm2m,rcp60_gepic_whe_hadgem2-es,rcp60_gepic_whe_ipsl-cm5a-lr,rcp60_gepic_whe_miroc5,rcp60_gepic_ric_gfdl-esm2m,rcp60_gepic_ric_hadgem2-es,rcp60_gepic_ric_ipsl-cm5a-lr,rcp60_gepic_ric_miroc5,rcp60_clm45_soy_gfdl-esm2m,rcp60_clm45_mai_gfdl-esm2m
2043,-0.06962883597368201,-0.07680869190764833,-0.0740416366586636,-0.07869711418301734,-0.05189016536275632,-0.0684735781244325,-0.05757916745279701,-0.05925469725048194,-0.0872645018772084,-0.05356468931850893,-0.03588345048170613,-0.055250975225204745,-0.09869054675769807,-0.08415863104852171,-0.07945867769405861,-0.0812937846835085,0.001827054034862482,-0.00917278729250933,-0.023538433111831077,0.004173140327298035,0.009283273912345805,-0.01914762338760773,-0.018671863612027727,-0.01168339617006173,-0.07500909307647546,-0.034277989378789266,-0.036982125653192886,-0.03857585858908498,-0.14424165738544026,-0.09731098899061084,-0.12014816492077145,-0.0993126396029734,0.11180920415175581,-0.027401682995346805,-0.09888087289321214,-0.08003110930978125,-0.08777696338585748,-0.10420965470384623,-0.08215884553406048,-0.054238252835789785,-0.06072056036423164,-0.07932894191542886,-0.08115030433647254,-0.0635504377620848,-0.06697094639038657,-0.0803251947026321,-0.11974264204555059,-0.08309291470040038,-0.08811278654099676,-0.10010933707739345,0.057946120049105584,-0.06022077444992097
2044,-0.06981915310912885,-0.07792080554434147,-0.07187283074383219,-0.07395821348180977,-0.05784571981552961,-0.06587411992450833,-0.05888310876453481,-0.05694434857265477,-0.09144714172710121,-0.05377048086658346,-0.03191798679385231,-0.04619353363474808,-0.101898238396566,-0.0822862562754025,-0.07813330263244707,-0.07901223331709573,-0.007357473196820891,-0.008323687984542609,-0.02302378193995291,0.00938376839119774,0.009311059388013104,-0.01655117972572993,-0.020719622353316213,-0.00897813457403805,-0.08192176897009798,-0.033551680223235035,-0.03675199103300393,-0.03572090408216004,-0.15059507653321058,-0.09402466137822892,-0.11890416907466944,-0.09471386880278157,0.12112933631651004,-0.026194108607153967,-0.10271252564445137,-0.08097159547631949,-0.08618984124865392,-0.10328289934320625,-0.08410400942508159,-0.05301777587126325,-0.0592532816958341,-0.07751645082009669,-0.08981628850538009,-0.06564762082231274,-0.06660851833850169,-0.07993612674959837,-0.12427482220344808,-0.08250474839048214,-0.08644720258183808,-0.09952585066716793,0.05258127400440732,-0.0642238872056441
2045,-0.060048684345643484,-0.07566979922273584,-0.07258182927996869,-0.06714150967722872,-0.05533648826275046,-0.0651877091144683,-0.05808740957732422,-0.05356657603853188,-0.08225761697797923,-0.05492669561643856,-0.03468850334803097,-0.04287689427325484,-0.10044506126293158,-0.07909916065633114,-0.07836404197375141,-0.07495137645363063,0.006255485340855016,-0.004383631989459095,-0.025037577138537822,0.013778085122534686,0.02020389117667668,-0.01741883927552341,-0.022693230732078785,-0.006888198519836126,-0.06885158399610809,-0.0332729739086677,-0.03797449810134298,-0.030858177523266833,-0.15119691948544897,-0.09135573656195019,-0.1170320950983212,-0.08970942829979607,0.11530381693920694,-0.034085488031397486,-0.10380643864475773,-0.08092846274069417,-0.0835043656293491,-0.10103235107782012,-0.07967852597890339,-0.05368378806617118,-0.05916487167577896,-0.07489009835736314,-0.09323193354630992,-0.06693054587826192,-0.06419112790681525,-0.07574114452676274,-0.1205985486613038,-0.08256977976132321,-0.08600112979492212,-0.0977317826191142,0.04931695108615249,-0.060609309924068516
2046,-0.0608798630034892,-0.07609549430515876,-0.07040481347153736,-0.06612796846499493,-0.05226379671583301,-0.06964891060388927,-0.05520669899714432,-0.05282021593411309,-0.07566762633147364,-0.05074133415077523,-0.03382429959742807,-0.04339379778698522,-0.09670689398948927,-0.08146366415752429,-0.07673622262844593,-0.0734548492428391,0.010957091640060548,0.0006331813143100354,-0.02478235026127166,0.012751384001518696,0.023050347274263874,-0.016924399332203594,-0.022726836396922034,-0.008314378465767809,-0.06571062621389158,-0.027693588272883676,-0.03870280854912108,-0.033028806526364245,-0.1530374721771451,-0.09217328430502161,-0.11529916418906334,-0.08715688545196816,0.1271453864369466,-0.028908928162895167,-0.11774131970901085,-0.08204564696325083,-0.08392744132637324,-0.10044690265394268,-0.08991260042370226,-0.054318801650246905,-0.06026969018422724,-0.07353732525486956,-0.10728661551789354,-0.06827661513675982,-0.06465541158878017,-0.07240804674405855,-0.1320880685409149,-0.0836072752656809,-0.08652504262239853,-0.09581496289068815,0.05475676886268418,-0.05960931608981269
2047,-0.057665892273434265,-0.07276653984466153,-0.06413123555469485,-0.06958115674613832,-0.04270596350738851,-0.06695568712613587,-0.04788536782393829,-0.055060828769922764,-0.061833838321583415,-0.04678840791359173,-0.03381435266713581,-0.045162467106896864,-0.08770720316340107,-0.0795481677459357,-0.06842718810232373,-0.07574690119172128,-0.0005660039515126511,0.003592878818152025,-0.019351661991195198,0.009105673109355885,0.023865535203810746,-0.014970743710133037,-0.016134711104878692,-0.007979726450843702,-0.047327538643444717,-0.02982382728520144,-0.03789942867843438,-0.03277281666882372,-0.13121400024384125,-0.08793719219158785,-0.10717696217017986,-0.09015506219711707,0.12360914300288525,-0.033097210626791676,-0.11464205469230351,-0.08355856226615253,-0.08122741350273623,-0.10019371199732384,-0.0979372291152117,-0.05384169356144209,-0.058879710725764936,-0.07310376808334412,-0.10060886590272886,-0.07099905134726724,-0.06313830889837342,-0.07188169774352215,-0.13835297693060694,-0.08333492206693305,-0.08471665713530338,-0.09521614122127794,0.05642595814443836,-0.0595351345592538
2048,-0.05471104570476586,-0.0727895828956391,-0.05865375582510706,-0.06845441638559528,-0.044324837177121074,-0.0687113538814227,-0.04391859060672112,-0.05511514079377237,-0.05481075049044746,-0.04663266749511383,-0.030222344257638846,-0.045578426780015245,-0.08515314354849977,-0.08179682143099726,-0.06353810629328366,-0.07584877703144503,-0.0007752950390337856,0.006690806600912595,-0.011469194914421903,0.0077599789046802195,0.026823578321331355,-0.015795469451337616,-0.013987498041472991,-0.008222859000383002,-0.02991635486456493,-0.02997194219919819,-0.038461192078185866,-0.03270326648134424,-0.12814045689277148,-0.09102604144980207,-0.10177482114507116,-0.09121276424316088,0.10356845656095046,-0.03923690558625593,-0.10731563798688866,-0.08314440880557715,-0.0794247236242599,-0.10046832413701268,-0.09524650361725404,-0.05299766049308203,-0.05807711511585635,-0.07431983491795996,-0.09544370023610245,-0.06904171043561781,-0.06351983478248974,-0.07222856671843512,-0.13418529381669075,-0.08213001913620238,-0.08363871321436997,-0.09754918543043488,0.05887904341599947,-0.04866721772755012
2049,-0.05330472719419709,-0.07284292877782143,-0.057933611416592964,-0.06745035495559712,-0.035718537340819416,-0.06879021730150575,-0.042956188031350026,-0.05394945765001433,-0.05244362116061518,-0.04504041274080526,-0.030867069189344534,-0.04233523829685021,-0.07982795878342017,-0.08161566613349468,-0.06145148157037899,-0.07610934139063277,-0.0009837608284285555,0.005456639050467317,-0.011290616779922545,0.009110259952595125,0.024111892842997945,-0.01638436346660583,-0.01080584966947357,-0.007877377017196128,-0.019958981928394837,-0.02957142377769756,-0.03689968165072604,-0.029453291768925836,-0.11167527605740245,-0.09106817121924277,-0.09982870580291339,-0.09325478800341898,0.12375012969237621,-0.047181590888147766,-0.11195208320127396,-0.08543407387525456,-0.07633561223611707,-0.09909211205991189,-0.10125903528176972,-0.05601044005210363,-0.05699529430019662,-0.07418677976639322,-0.1039574490099723,-0.06999213217821856,-0.060483493389875506,-0.07196411114772458,-0.1404920229666256,-0.08379211008125088,-0.08190645504625392,-0.09565208738418285,0.0543493504078528,-0.04978011042637184
2050,-0.04925674364361008,-0.07386421937080119,-0.05662944629814106,-0.06449552205445118,-0.03770079686629041,-0.06947226247969751,-0.04256452854713053,-0.05153124646219178,-0.038401144978758975,-0.04722486885235139,-0.029337989691432625,-0.039543792529849534,-0.0820274595929961,-0.08271302738167566,-0.06006869141622241,-0.0737817046196005,-0.013229925974009528,-0.0002223984250957157,-0.008366827744675918,0.008593255911577873,0.020139228319344307,-0.01870398970797082,-0.009774734828824624,-0.005222479268581954,-0.009734938141587154,-0.029629935795534773,-0.035816974817516146,-0.026705270215607858,-0.11587424793023603,-0.09405119416774557,-0.09752579748322213,-0.0880930005141718,0.12268814907975714,-0.039421482704345284,-0.10502188692676608,-0.08580243279086927,-0.07738702936102693,-0.09724504787318372,-0.10119601599954776,-0.05607812664373399,-0.059416438448275634,-0.07369531528935414,-0.09856171258915532,-0.07011611404954246,-0.061277357655190025,-0.07275091981853145,-0.1403670415840214,-0.08362011283460095,-0.0839458104715335,-0.09445876415411031,0.045943697726993665,-0.052109206139084985
2051,-0.044488985278330284,-0.07332161567310426,-0.055093725358454276,-0.06431422271619072,-0.029074887807486783,-0.06954770486810456,-0.04208935595958838,-0.052010790372456955,-0.03947822298886604,-0.0507425802013624,-0.02867610167533246,-0.041425356624897734,-0.07081755369155146,-0.08183521038215726,-0.058662127351768255,-0.07450644282644157,0.0030500586938109566,0.0021325220780500642,-0.005685017779088408,0.006827488910613624,0.033291911985674424,-0.015245783148559641,-0.006989584743705647,-0.007066144597484721,-0.006481145018073857,-0.03582194601997015,-0.037429241504697064,-0.032406906798023584,-0.09996530780861794,-0.09407408402733859,-0.09507108478428301,-0.08976987195232557,0.09609899659213067,-0.03811109063222012,-0.0985565168193669,-0.08634146453185554,-0.07753809686192427,-0.09993764989472977,-0.10061959622423715,-0.057697114220540816,-0.05864699001669995,-0.07751411427653264,-0.09598818197274903,-0.06873214926799717,-0.061838578710764605,-0.07400489093052254,-0.1362543982514582,-0.08492000966183459,-0.08278048129313835,-0.09740335876359735,0.03216843223642706,-0.04918237081576103
2052,-0.04386248314711377,-0.07174674654545529,-0.052364456179685916,-0.06252005055960796,-0.02837049360936955,-0.06923161089325036,-0.040136030260668795,-0.05231467219912092,-0.039200303923112134,-0.04804527495717136,-0.025429646584265775,-0.04242038891366957,-0.0726352450783813,-0.08264095501797995,-0.05374916538776609,-0.07408864019189755,0.005028687541822478,0.002871567310805402,-0.0033374921970790567,0.006300030768825684,0.03152318701942886,-0.015354014325045953,-0.003095795432471778,-0.00761032268110667,-0.0023833227609838608,-0.032899835822013224,-0.040851372467117626,-0.0306648393631914,-0.10677616699865194,-0.09369250572760693,-0.08814618763888114,-0.09015013596144504,0.10067379887114491,-0.037902086526208606,-0.10122631284278134,-0.08455017837191774,-0.0767625969286798,-0.09785001664600411,-0.09488884627607265,-0.056562871793087825,-0.05868131591909661,-0.07646491577339046,-0.10240842946177248,-0.06858449595037933,-0.0615324797795012,-0.06943053151174058,-0.13394765041603018,-0.08359043121994837,-0.08225037877358987,-0.09554609706888068,0.023215748994543345,-0.048182933012390745
2053,-0.04677237199348251,-0.07252377894345079,-0.05133263269160255,-0.06189026468712517,-0.03671675500844876,-0.06808948473922856,-0.037197848472613905,-0.05187231260519591,-0.0358050675327431,-0.04796563884721917,-0.02866474458214051,-0.041588702819059714,-0.08111757296897118,-0.08480312113442476,-0.051589283351529916,-0.07266562119353474,0.0035471887189623074,0.0032158792428894373,0.0013902406575008845,0.006821218160202206,0.028297543484684422,-0.01296987863467717,0.00240856236963501,-0.008011056954729928,0.007682909882973474,-0.035548772674128565,-0.043598788534175904,-0.030803712914723096,-0.11596394580956919,-0.0941040763220591,-0.08548981898461733,-0.08761371377974653,0.09618833225322307,-0.03722344774199832,-0.098176084204864,-0.0837996725190673,-0.07670767434445722,-0.0921176521055929,-0.0913574046572004,-0.05690741167864797,-0.05933462374112535,-0.07414267124585436,-0.09316970592123408,-0.06774538023734923,-0.06369507572193743,-0.0643863215547712,-0.12759861250677593,-0.08285869616122778,-0.08186488205468251,-0.09411886093040947,0.03136104090486896,-0.05031564124514612
2054,-0.04823345872119075,-0.07193202433193145,-0.05140490550924498,-0.062190034374188116,-0.03629827149306019,-0.0672387463514506,-0.03787683158409103,-0.051420411156359994,-0.03325143803497681,-0.04366468945101854,-0.03068835963386625,-0.0435878583022675,-0.08180696598918774,-0.08435247903704853,-0.05307637180387047,-0.07190711409135346,0.008820817157873183,0.0015016003477082058,0.003373391627586221,0.005118546002302295,0.0247285356370781,-0.013329967746273362,0.0026240211752649647,-0.008908944519774295,0.013235566316629298,-0.03353591844166402,-0.043863363706979096,-0.03043305528963643,-0.11010958499752023,-0.09451821312294764,-0.08760380719566344,-0.08690702997750635,0.0939968475132142,-0.03918144563862481,-0.09658569930591107,-0.08490840460499412,-0.07502835357228584,-0.09131963281269348,-0.08918490996462893,-0.057469341557527226,-0.05734553548069769,-0.07230959357630563,-0.0901611888210457,-0.06927719706766025,-0.06214159548600886,-0.0646293885731098,-0.12424066244491398,-0.08286083228597932,-0.07949768870952531,-0.09232079427859516,0.029148314115211862,-0.053835473804531506
