,rcp26_gepic_soy_gfdl-esm2m,rcp26_gepic_soy_hadgem2-es,rcp26_gepic_soy_ipsl-cm5a-lr,rcp26_gepic_soy_miroc5,rcp26_gepic_mai_gfdl-esm2m,rcp26_gepic_mai_hadgem2-es,rcp26_gepic_mai_ipsl-cm5a-lr,rcp26_gepic_mai_miroc5,rcp26_gepic_whe_gfdl-esm2m,rcp26_gepic_whe_hadgem2-es,rcp26_gepic_whe_ipsl-cm5a-lr,rcp26_gepic_whe_miroc5,rcp26_gepic_ric_gfdl-esm2m,rcp26_gepic_ric_hadgem2-es,rcp26_gepic_ric_ipsl-cm5a-lr,rcp26_gepic_ric_miroc5,rcp26_lpjml_soy_gfdl-esm2m,rcp26_lpjml_soy_hadgem2-es,rcp26_lpjml_soy_ipsl-cm5a-lr,rcp26_lpjml_soy_miroc5,rcp26_lpjml_mai_gfdl-esm2m,rcp26_lpjml_mai_hadgem2-es,rcp26_lpjml_mai_ipsl-cm5a-lr,rcp26_lpjml_mai_miroc5,rcp26_lpjml_whe_gfdl-esm2m,rcp26_lpjml_whe_hadgem2-es,rcp26_lpjml_whe_ipsl-cm5a-lr,rcp26_lpjml_whe_miroc5,rcp26_lpjml_ric_gfdl-esm2m,rcp26_lpjml_ric_hadgem2-es,rcp26_lpjml_ric_ipsl-cm5a-lr,rcp26_lpjml_ric_miroc5,rcp26_clm45_soy_gfdl-esm2m,rcp26_clm45_mai_gfdl-esm2m,rcp60_gepic_soy_gfdl-esm2m,rcp60_gepic_soy_hadgem2-es,rcp60_gepic_soy_ipsl-cm5a-lr,rcp60_gepic_soy_miroc5,rcp60_gepic_mai_gfdl-esm2m,rcp60_gepic_mai_hadgem2-es,rcp60_gepic_mai_ipsl-cm5a-lr,rcp60_gepic_mai_miroc5,rcp60_gepic_whe_gfdl-esm2m,rcp60_gepic_whe_hadgem2-es,rcp60_gepic_whe_ipsl-cm5a-lr,rcp60_gepic_whe_miroc5,rcp60_gepic_ric_gfdl-esm2m,rcp60_gepic_ric_hadgem2-es,rcp60_gepic_ric_ipsl-cm5a-lr,rcp60_gepic_ric_miroc5,rcp60_clm45_soy_gfdl-esm2m,rcp60_clm45_mai_gfdl-esm2m
2006,0.011930848745960877,0.011808502096348624,0.011756951460138158,0.011749524973301062,0.004295601521975586,0.004177481736071287,0.00408896628851698,0.004181160506590865,0.006064409703332762,0.006026187695658329,0.0058966861783257,0.005877028872501324,0.009220194867185397,0.009183141879219406,0.009133936413923247,0.009110550075859902,0.0017199017498825346,0.0016361105802128527,0.0016674626176565886,0.0016528196504844678,3.7771327958263704e-05,2.8610928487612166e-05,4.572879312577973e-05,4.3363020728512424e-05,0.0011221021504210255,0.001092968635210711,0.0011208082527943883,0.0011088503583639596,0.0019937178851119116,0.0018492014319037781,0.0019076128171307413,0.0018258506452739844,8.490304134113071e-05,1.61619065765271e-06,0.011342464826099387,0.011308803089232062,0.011253010193019783,0.011270370720236017,0.00409224648456681,0.004009920485372697,0.003937915371444811,0.004012235900267751,0.005622063735649551,0.00571642331388253,0.0056600980246767916,0.0057338193572347065,0.00879491333940861,0.008804018589975732,0.008688277376078288,0.008762016507660631,-0.000204546374181232,-1.41827882489993e-05
2007,0.0010939934734148624,0.0010872197372530604,0.0011069195897580222,0.0010833218925955575,0.0003763809065885921,0.00036789551331840485,0.00034150772119875936,0.0003553762001485939,0.00044526613074219565,0.00043156178368872655,0.0004374125746180845,0.0004469776969746918,0.0007218575212463652,0.0007109688940547498,0.0007000716914055093,0.0007077650635562192,0.001665973079688001,0.001671854773470647,0.0016533496421154376,0.0016437840440508013,3.8228312783302636e-05,4.217382956875356e-05,5.2032869677773636e-05,4.3630814265455674e-05,0.0011333271627064572,0.001126367013849574,0.0011406190952986755,0.0011273424948710835,0.0018071495757529482,0.0018859935434351683,0.00182764691916119,0.0018362121906480295,0.00010216036830238268,-9.57058058225883e-05,0.0010932634979485699,0.001067350131933027,0.001087637572119651,0.0010856135873772372,0.00038199287740600186,0.00036049957172688363,0.00036368177532917193,0.0003671509331096991,0.00046219503831043066,0.00045610267180453925,0.0004074661979114168,0.00042681712013980464,0.0007569052902124266,0.00071987705005674,0.000714557671502955,0.0007022233743711746,0.0007859727963617586,1.6123661360884163e-05
2008,0.0009089380704721308,0.0009125928781866944,0.0009050205930226533,0.0009142184828734399,0.00032461331508446255,0.0003139127031117864,0.00031470504503630463,0.00032038431258236705,0.00046260269563092325,0.0004625766346523322,0.00044149315239218654,0.00045395856783974936,0.0007145105219671181,0.0007052572191857402,0.0006949033986210031,0.0007062175139275323,0.0017359177540570167,0.0016624822896491778,0.0016452875632462366,0.0016484367760065417,4.4382920965603756e-05,5.9216183885292786e-05,6.330107570877674e-05,5.411268076398982e-05,0.0011311210048015699,0.0011139030925641558,0.001127423406567181,0.0011318138941853152,0.001910301605694031,0.001904384089090815,0.0018939054617908306,0.0018864446876173035,-0.00019337914305706425,-7.72852035575951e-06,0.0009163304631997031,0.0009124087202900052,0.0009079411855652977,0.000909942943466273,0.0003052738341379973,0.0003169659587343011,0.00031249975684902203,0.0003140442129167661,0.0004607702864494807,0.0004597587361796262,0.00044835713507987635,0.0004559841085885865,0.000691308842949656,0.0007060962214190742,0.0006951621206804637,0.0007051652178070941,-8.959648703133211e-05,1.0798240192421075e-05
2009,0.0010127292838192936,0.0010164634465343251,0.001007063534369921,0.001016960687331047,0.00035215433756431247,0.000354110970728577,0.0003509116971941723,0.00036400649591812324,0.0005022966832383806,0.0005045948219048176,0.0005000240995928178,0.0005132577920976429,0.0007667909911275531,0.0007824472978513177,0.0007744901884168859,0.000800892721588429,0.0016435183656686382,0.001704686853687927,0.0017112714091213766,0.0016892551104048413,3.859521837631184e-05,4.918040037291312e-05,6.011424777722673e-05,5.8851844120837325e-05,0.0011069985871371565,0.0011080898309797104,0.001155266604907282,0.001139285999913183,0.001830867418517086,0.0019057349862048323,0.0020202054171335596,0.0019020932399994098,0.00067549326681101,3.0925943458200385e-05,0.0010184728750708234,0.0010264377145246788,0.0010164578621682581,0.001026387579502763,0.0003599190893873681,0.00036467837105478695,0.00035442552454710737,0.00036889764874082216,0.0005067384665300459,0.0005079970164127005,0.0004968291724670295,0.0005192260345414396,0.0007721344886058284,0.0007953366740890858,0.0007807357574592156,0.0008109950055132447,-8.057974671183397e-05,-5.222879148895845e-05
2010,0.0010819339595245895,0.0010789583993359054,0.00107551344510234,0.0010886001007878847,0.00037402893145990865,0.00037830200082941115,0.00037071015555274723,0.000383900744852401,0.000536038789885385,0.0005297902993981748,0.0005274307813772888,0.0005417482373968642,0.0008260222753272885,0.0008316168155253593,0.0008204452216490391,0.0008517320029110444,0.0016364092537271412,0.0016476364706383337,0.001655136930948257,0.0017048944701868194,3.949370310053236e-05,5.7981388587478194e-05,6.034042635427175e-05,5.497307328934022e-05,0.001131816259717364,0.0011105651230610737,0.0011351840600186884,0.0011293896612781832,0.001837348984969348,0.001931658171829511,0.0019252058687106546,0.0019239142311159015,0.000580271060813132,-4.3083923455160605e-06,0.0010954861068946172,0.0010951034536768368,0.00108623578826822,0.0010909486055770985,0.0003839936113802503,0.00039583171192564856,0.00037417768724200495,0.00038457164025820534,0.0005341601334784551,0.0005372499043053728,0.0005374281042709173,0.0005339647074830091,0.0008482633861211397,0.0008603332358300544,0.000822657829067164,0.0008439148346955148,-8.020053488759741e-05,4.9800823758525155e-05
2011,0.0011337219235738885,0.001147825151352068,0.001129843443149573,0.0011425970278079128,0.00039409655160583867,0.0004100160149437297,0.0003878069032380934,0.00040307307870498133,0.0005591343096401536,0.0005579283936842675,0.0005519313118833399,0.0005585130076072823,0.0008701005505249068,0.0008945592175342679,0.0008649090918762711,0.0008851475028451021,0.0016323639739123004,0.001690290691490373,0.001609171776361299,0.0016572374286320008,5.0239333127948523e-05,5.11046454532369e-05,5.268727776513006e-05,5.997863873877557e-05,0.0011207034456224422,0.0011278057656071334,0.0011280362464300877,0.0011222962652412793,0.0018574030009506273,0.0019706177235638807,0.00186902511064343,0.0018944371006388344,-2.3287549779257353e-05,2.0879099382927605e-05,0.001155026662586775,0.0011557832301500848,0.0011532823051387255,0.0011544110351678597,0.0004094013338806049,0.00039416404823506277,0.0003896766288702618,0.0003993043683214565,0.0005736509475122131,0.0005641966928164358,0.0005614467633968746,0.0005590793991935713,0.0008933150177650986,0.0008873908923957652,0.0008652690407168419,0.0008817529117702413,1.619996907623501e-05,1.791878690992851e-05
2012,0.001189820748318099,0.00117167813816564,0.0011749342896171101,0.0011869517318251282,0.00042828214940012806,0.00040947162610276583,0.0003998710733551394,0.00041724818075648975,0.0005790821228248497,0.0005793371946074449,0.0005767085277695443,0.0005871435973243905,0.0009222725435143708,0.0009082656263189072,0.0008994327915089483,0.0009222573218200374,0.0017186110832170295,0.0016400371977948198,0.0016453656545812202,0.001682068844777761,5.7484273325782506e-05,5.2192412519840435e-05,4.884063043808296e-05,6.221704436812673e-05,0.0011214334828020798,0.001137424609782226,0.0011272422313171873,0.0011230578059286116,0.0020806307553570603,0.0018815846991960183,0.0019231073626752636,0.0019251588950634886,0.00022405649133210056,-1.5550637230043484e-06,0.001190231034263786,0.0011906040598845778,0.0011830575469631722,0.0011974739513929075,0.0004224097128004518,0.00041557802111932775,0.0004098741236728258,0.0004220646653820641,0.0005976537100847151,0.0005866801873196214,0.0005799182034898094,0.0005903633212511997,0.0009338846539238849,0.0009248320750668353,0.0009088512987505472,0.0009392142130863294,0.00014658646215313595,2.2339676710120595e-05
2013,0.0012024234036301785,0.001211602756527197,0.0011946624306520322,0.0011981717267967739,0.00040779599670254756,0.00042684190441713343,0.0004144610018501948,0.00041832589207316294,0.0005920429560796132,0.0006021768423141371,0.0005751230622693559,0.0005809203460133653,0.0009070919354893113,0.0009563067025892192,0.0009221297770999103,0.0009217529035703614,0.0016299713374056833,0.001726174755035927,0.0016677950856939067,0.0016625929581706087,3.371731074403445e-05,5.7998388172761156e-05,6.171230694858899e-05,5.396553884258519e-05,0.0010916388632758066,0.0011256478608466195,0.00110620779200235,0.0011236332515951642,0.0018002412446179816,0.0019975460674581777,0.0019493659957241388,0.0018822273554414048,0.0008587652289027219,4.242006866858571e-05,0.0012120886063959264,0.0012102619083135798,0.0011978277762734085,0.0012265334339290057,0.0004076464791925058,0.0004289857567486249,0.0004005455319948207,0.00043525915752922747,0.000594660114672535,0.0005955439979818118,0.0005816046194964184,0.0006171260850466407,0.0009235857047274594,0.0009467883031168805,0.0009001694099676543,0.0009872878609229392,0.000497566286436061,2.6201470819990354e-05
2014,0.0012281128467603521,0.0012179580525177257,0.001209398279133421,0.0012233862575873379,0.0004210958413088852,0.000436309665405742,0.000420815920318531,0.000428219552099472,0.0005886539750203813,0.0005999283822018321,0.0005854130356887711,0.0005931737849344192,0.0009368791293424702,0.0009627909703140117,0.0009396512640250765,0.000952798445186673,0.0016360797927188824,0.0016745058471769477,0.0016167513326771584,0.0017025843062528538,3.418450634495205e-05,5.124906664365481e-05,5.5033240699077037e-05,5.487119834754992e-05,0.0011041406069789894,0.0011403832771281798,0.0011186234449135888,0.0011187796175903698,0.0019141140197660935,0.002011855510110034,0.001906140052279537,0.0019960286467574223,8.677658109130342e-05,6.989777376262015e-06,0.0012347903927924005,0.0012270977214873665,0.001225555383570767,0.001231461472964746,0.0004425240941725075,0.00042659475385394143,0.0004195455399513431,0.0004289207232703765,0.0005995485403327612,0.0005989774201600313,0.0005919877429790343,0.0006001484930815424,0.0009713450371304829,0.000957316854763394,0.0009444091109032996,0.0009487826986342411,0.00016077423112581445,8.277164113407939e-07
2015,0.0012389360250176747,0.0012340281012323893,0.0012251190342083451,0.0012482978894071777,0.00043295236003337216,0.0004357700675849841,0.00041690564656859334,0.00044369823011606967,0.0005967603225648181,0.000607920871772073,0.0006001918756702961,0.0006110810195064732,0.0009486290140660625,0.000968166020597271,0.0009336105456306075,0.000969588409860147,0.0016284318894366327,0.0016839098070695131,0.0016357571298830174,0.0017333767722447538,4.9432151308057084e-05,5.156102151575661e-05,6.235224253593603e-05,6.715447175759008e-05,0.0011032357170756523,0.0011083244812306718,0.0011086688705157673,0.00112479207938219,0.001962791253621896,0.0019656152087474473,0.001925469092124494,0.002075126823095576,0.0008525462266676055,4.443483939032386e-05,0.0012603265014256495,0.0012554802898349174,0.001240899347665553,0.0012503384528537516,0.0004424606667709134,0.00043539192083146596,0.000428576269237801,0.0004174087470516455,0.0006092929627647914,0.0006227793533474244,0.0006005277590301029,0.0006001393920748219,0.0009688084588774345,0.0009755203748938205,0.0009542198281509408,0.0009404897969012126,0.0003221507009527892,2.3563093276363177e-05
